1932	1	MICHEL	14071
1932	1	RENÉ	12090
1932	2	MARIE	26657
1932	2	JACQUELINE	11634
1932	2	JEANNINE	10543
1932	2	MONIQUE	9453
1932	2	YVETTE	7984
1933	1	JEAN	32858
1933	1	ANDRÉ	15796
1933	1	PIERRE	14874
1933	1	MICHEL	14417
1933	1	CLAUDE	11216
1933	2	MARIE	24982
1933	2	JACQUELINE	11190
1933	2	MONIQUE	10066
1933	2	JEANNINE	9898
1933	2	DENISE	7263
1934	1	JEAN	33518
1934	1	MICHEL	15675
1934	1	ANDRÉ	15452
1934	1	PIERRE	14670
1934	1	CLAUDE	12911
1934	2	MARIE	24791
1934	2	JACQUELINE	11764
1934	2	MONIQUE	11570
1934	2	JEANNINE	9645
1934	2	DENISE	6998
1935	1	JEAN	32690
1935	1	MICHEL	15749
1935	1	PIERRE	14154
1935	1	ANDRÉ	13989
1935	1	CLAUDE	13013
1935	2	MARIE	23544
1935	2	MONIQUE	11838
1935	2	JACQUELINE	10808
1935	2	JEANNINE	8729
1935	2	DENISE	6559
1936	1	JEAN	33321
1936	1	MICHEL	15882
1936	1	CLAUDE	14852
1936	1	PIERRE	13431
1936	1	ANDRÉ	13212
1936	2	MARIE	23127
1936	2	MONIQUE	12490
1936	2	JACQUELINE	10369
1936	2	JEANNINE	8209
1936	2	NICOLE	7187
1937	1	JEAN	33689
1937	1	MICHEL	16355
1937	1	CLAUDE	14310
1937	1	PIERRE	12861
1937	1	ANDRÉ	12642
1937	2	MARIE	22717
1937	2	MONIQUE	13228
1937	2	JACQUELINE	9953
1937	2	NICOLE	7887
1937	2	JEANNINE	7507
1938	1	JEAN	35356
1938	1	MICHEL	16848
1938	1	CLAUDE	13552
1938	1	PIERRE	12452
1938	1	ANDRÉ	12036
1938	2	MARIE	23171
1938	2	MONIQUE	14071
1938	2	JACQUELINE	10230
1938	2	NICOLE	8458
1938	2	JEANNINE	7064
1939	1	JEAN	37294
1939	1	MICHEL	17141
1939	1	CLAUDE	13275
1939	1	PIERRE	11885
1939	1	ANDRÉ	11349
1939	2	MARIE	23604
1939	2	MONIQUE	14036
1939	2	JACQUELINE	9595
1939	2	NICOLE	9229
1939	2	JEANNINE	6342
1940	1	JEAN	34879
1940	1	MICHEL	16367
1940	1	CLAUDE	11586
1940	1	ANDRÉ	10063
1940	1	PIERRE	9985
1940	2	MARIE	22332
1940	2	MONIQUE	12515
1940	2	NICOLE	8437
1940	2	JACQUELINE	8336
1940	2	FRANÇOISE	5987
1941	1	JEAN	33295
1941	1	MICHEL	16139
1941	1	CLAUDE	10200
1941	1	ANDRÉ	9107
1941	1	JACQUES	9059
1941	2	MARIE	20497
1941	2	MONIQUE	11860
1941	2	NICOLE	8662
1941	2	JACQUELINE	7975
1941	2	FRANÇOISE	6275
1942	1	JEAN	37526
1942	1	MICHEL	18704
1942	1	BERNARD	10248
1942	1	CLAUDE	10073
1942	1	JACQUES	10023
1942	2	MARIE	22521
1942	2	MONIQUE	12540
1942	2	NICOLE	10183
1942	2	JACQUELINE	8590
1942	2	FRANÇOISE	7875
1943	1	JEAN	40742
1943	1	MICHEL	20722
1943	1	BERNARD	11806
1943	1	DANIEL	11524
1943	1	GÉRARD	11183
1943	2	MARIE	24309
1943	2	MONIQUE	13228
1943	2	NICOLE	11057
1943	2	FRANÇOISE	9107
1943	2	JACQUELINE	8851
1944	1	JEAN	40072
1944	1	MICHEL	20880
1944	1	DANIEL	12254
1944	1	BERNARD	11958
1944	1	GÉRARD	11898
1944	2	MARIE	25211
1944	2	MONIQUE	12872
1944	2	NICOLE	11055
1944	2	FRANÇOISE	9457
1944	2	JACQUELINE	8762
1945	1	JEAN	40730
1945	1	MICHEL	21010
1945	1	DANIEL	13227
1945	1	GÉRARD	12399
1945	1	BERNARD	11918
1945	2	MARIE	25244
1945	2	MONIQUE	11777
1945	2	NICOLE	11035
1945	2	FRANÇOISE	9757
1945	2	DANIELLE	8596
1946	1	JEAN	53502
1946	1	MICHEL	31887
1946	1	DANIEL	20819
1946	1	ALAIN	19786
1946	1	GÉRARD	19229
1946	2	MARIE	31187
1946	2	MONIQUE	16890
1946	2	NICOLE	15549
1946	2	FRANÇOISE	14352
1946	2	JACQUELINE	12452
1947	1	JEAN	51309
1947	1	MICHEL	32583
1947	1	ALAIN	22783
1947	1	DANIEL	21346
1947	1	BERNARD	19826
1947	2	MARIE	32873
1947	2	MONIQUE	16702
1947	2	NICOLE	15838
1947	2	FRANÇOISE	14753
1947	2	DANIELLE	12318
1948	1	JEAN	46183
1948	1	MICHEL	32277
1948	1	ALAIN	23649
1948	1	DANIEL	20303
1948	1	GÉRARD	19860
1948	2	MARIE	30987
1948	2	MONIQUE	15989
1948	2	FRANÇOISE	15231
1948	2	NICOLE	14757
1948	2	CHRISTIANE	11445
1949	1	JEAN	42770
1949	1	MICHEL	30450
1949	1	ALAIN	23473
1949	1	GÉRARD	20005
1949	1	DANIEL	19231
1949	2	MARIE	30292
1949	2	FRANÇOISE	15256
1949	2	MONIQUE	15213
1949	2	MARTINE	13968
1949	2	NICOLE	13546
1950	1	JEAN	38266
1950	1	MICHEL	27955
1950	1	ALAIN	24047
1950	1	GÉRARD	18615
1950	1	BERNARD	18354
1950	2	MARIE	28028
1950	2	MARTINE	16288
1950	2	FRANÇOISE	14734
1950	2	MONIQUE	14647
1950	2	NICOLE	12692
1951	1	JEAN	35221
1951	1	MICHEL	25136
1951	1	ALAIN	23032
1951	1	BERNARD	16985
1951	1	CHRISTIAN	16677
1951	2	MARIE	25069
1951	2	MARTINE	19005
1951	2	FRANÇOISE	13650
1951	2	MONIQUE	12791
1951	2	NICOLE	11538
1952	1	JEAN	33904
1952	1	MICHEL	23768
1952	1	ALAIN	21918
1952	1	BERNARD	17878
1952	1	CHRISTIAN	16142
